time_ms,time_ts,v4,v5,g4,g5
1130054,1762283914.982668,2.508525,2.546923,0.004263,0.023461
1130054,1762283914.982674,2.506286,2.545963,0.003143,0.022981
1130054,1762283914.982679,2.499246,2.546603,-0.000377,0.023301
1130066,1762283914.994868,2.502446,2.546923,0.001223,0.023461
1130066,1762283914.994888,2.507885,2.546283,0.003943,0.023141
1130066,1762283914.994895,2.499886,2.545323,-0.000057,0.022661
1130066,1762283914.994967,2.506926,2.545963,0.003463,0.022981
1130066,1762283914.994991,2.503406,2.546603,0.001703,0.023301
1130066,1762283914.994997,2.496366,2.545323,-0.001817,0.022661
1130066,1762283914.995003,2.505966,2.545323,0.002983,0.022661
1130066,1762283914.995008,2.504046,2.546603,0.002023,0.023301
1130066,1762283914.995022,2.505646,2.546603,0.002823,0.023301
1130066,1762283914.995028,2.505006,2.545963,0.002503,0.022981
1130066,1762283914.995209,2.505326,2.546283,0.002663,0.023141
1130066,1762283914.995218,2.504046,2.546283,0.002023,0.023141
1130066,1762283914.995223,2.512045,2.545963,0.006023,0.022981
1130066,1762283914.995231,2.498606,2.547243,-0.000697,0.023621
1130066,1762283914.995236,2.504366,2.546283,0.002183,0.023141
1130066,1762283914.995241,2.498286,2.546603,-0.000857,0.023301
1130066,1762283914.995246,2.504046,2.547563,0.002023,0.023781
1130066,1762283914.995251,2.506606,2.546923,0.003303,0.023461
1130066,1762283914.995256,2.504366,2.546923,0.002183,0.023461
1130066,1762283914.995261,2.510445,2.547243,0.005223,0.023621
1130082,1762283915.010721,2.501166,2.547563,0.000583,0.023781
1130082,1762283915.010753,2.504686,2.546923,0.002343,0.023461
1130082,1762283915.010760,2.498606,2.546923,-0.000697,0.023461
1130082,1762283915.010766,2.508845,2.547563,0.004423,0.023781
1130082,1762283915.010771,2.500846,2.547563,0.000423,0.023781
1130082,1762283915.010776,2.499566,2.547883,-0.000217,0.023941
1130082,1762283915.010781,2.505646,2.548203,0.002823,0.024101
1130082,1762283915.010786,2.504046,2.548203,0.002023,0.024101
1130082,1762283915.010790,2.502126,2.547563,0.001063,0.023781
1130082,1762283915.010795,2.501166,2.547563,0.000583,0.023781
1130098,1762283915.026719,2.497006,2.547883,-0.001497,0.023941
1130098,1762283915.026753,2.509165,2.548523,0.004583,0.024261
1130098,1762283915.026758,2.503086,2.547563,0.001543,0.023781
1130098,1762283915.026762,2.504686,2.548523,0.002343,0.024261
1130099,1762283915.027851,2.498926,2.548203,-0.000537,0.024101
1130099,1762283915.027873,2.503406,2.547563,0.001703,0.023781
1130099,1762283915.027884,2.502766,2.547883,0.001383,0.023941
1130099,1762283915.027898,2.504686,2.548842,0.002343,0.024421
