time_ms,time_ts,v4,v5,g4,g5
1714555,1762295625.528708,2.505966,2.550442,0.002983,0.025221
1714555,1762295625.528713,2.506286,2.549802,0.003143,0.024901
1714555,1762295625.528718,2.506286,2.547563,0.003143,0.023781
1714555,1762295625.528723,2.506926,2.548203,0.003463,0.024101
1714556,1762295625.530147,2.506286,2.547563,0.003143,0.023781
1714556,1762295625.530177,2.506286,2.547243,0.003143,0.023621
1714556,1762295625.530185,2.505646,2.545963,0.002823,0.022981
1714556,1762295625.530193,2.506926,2.545003,0.003463,0.022501
1714556,1762295625.530199,2.505646,2.544363,0.002823,0.022181
1714556,1762295625.530206,2.505966,2.545003,0.002983,0.022501
1714556,1762295625.530210,2.505966,2.544363,0.002983,0.022181
1714556,1762295625.530228,2.506286,2.542763,0.003143,0.021381
1714556,1762295625.530233,2.505326,2.542443,0.002663,0.021221
1714556,1762295625.530238,2.506286,2.543083,0.003143,0.021541
1714570,1762295625.543833,2.504686,2.542443,0.002343,0.021221
1714570,1762295625.543864,2.505326,2.541483,0.002663,0.020742
1714570,1762295625.543871,2.505006,2.541803,0.002503,0.020902
1714570,1762295625.543876,2.505326,2.541803,0.002663,0.020902
1714570,1762295625.543880,2.504686,2.541803,0.002343,0.020902
1714570,1762295625.543884,2.505006,2.541803,0.002503,0.020902
1714570,1762295625.543888,2.504046,2.542763,0.002023,0.021381
1714570,1762295625.543892,2.503726,2.541803,0.001863,0.020902
1714570,1762295625.543896,2.503406,2.541163,0.001703,0.020582
1714570,1762295625.543900,2.503406,2.542123,0.001703,0.021061
1714587,1762295625.560987,2.503406,2.541163,0.001703,0.020582
1714587,1762295625.561058,2.502766,2.540523,0.001383,0.020262
1714587,1762295625.561082,2.503726,2.541483,0.001863,0.020742
1714587,1762295625.561121,2.502766,2.541163,0.001383,0.020582
1714588,1762295625.562126,2.502446,2.541803,0.001223,0.020902
1714589,1762295625.562865,2.503086,2.540843,0.001543,0.020422
1714591,1762295625.564777,2.501806,2.541803,0.000903,0.020902
1714592,1762295625.565388,2.501806,2.541163,0.000903,0.020582
1714592,1762295625.565421,2.501486,2.541483,0.000743,0.020742
1714592,1762295625.565433,2.502126,2.541483,0.001063,0.020742
1714593,1762295625.566412,2.500846,2.541803,0.000423,0.020902
1714593,1762295625.566431,2.500526,2.541803,0.000263,0.020902
1714593,1762295625.566712,2.500526,2.541483,0.000263,0.020742
1714593,1762295625.566736,2.500526,2.541163,0.000263,0.020582
1714593,1762295625.566789,2.501166,2.540523,0.000583,0.020262
1714593,1762295625.566820,2.502446,2.541483,0.001223,0.020742
1714593,1762295625.566830,2.499566,2.541803,-0.000217,0.020902
1714593,1762295625.566856,2.499566,2.540843,-0.000217,0.020422
1714594,1762295625.568127,2.498926,2.540203,-0.000537,0.020102
1714594,1762295625.568186,2.497966,2.541163,-0.001017,0.020582
1714602,1762295625.576142,2.506286,2.540843,0.003143,0.020422
1714604,1762295625.578240,2.499566,2.541483,-0.000217,0.020742
1714605,1762295625.578733,2.513325,2.541483,0.006663,0.020742
1714605,1762295625.578765,2.499246,2.540203,-0.000377,0.020102
1714605,1762295625.578776,2.499246,2.540203,-0.000377,0.020102
1714605,1762295625.578815,2.498286,2.541483,-0.000857,0.020742
1714605,1762295625.578877,2.499566,2.541483,-0.000217,0.020742
1714605,1762295625.578894,2.513965,2.541163,0.006983,0.020582
1714605,1762295625.578920,2.499246,2.539563,-0.000377,0.019782
1714605,1762295625.578967,2.498926,2.540843,-0.000537,0.020422
1714606,1762295625.579521,2.498606,2.540523,-0.000697,0.020262
1714606,1762295625.579547,2.514605,2.540203,0.007302,0.020102
1714606,1762295625.579554,2.509805,2.540523,0.004903,0.020262
1714606,1762295625.579559,2.481007,2.540523,-0.009496,0.020262
1714606,1762295625.579565,2.505326,2.541803,0.002663,0.020902
1714606,1762295625.579571,2.497966,2.542123,-0.001017,0.021061
1714606,1762295625.579576,2.497006,2.540843,-0.001497,0.020422
1714606,1762295625.579592,2.510445,2.539883,0.005223,0.019942
1714606,1762295625.579611,2.498286,2.540203,-0.000857,0.020102
1714606,1762295625.579653,2.493806,2.541163,-0.003097,0.020582
1714618,1762295625.592028,2.497326,2.540843,-0.001337,0.020422
1714618,1762295625.592066,2.499566,2.541803,-0.000217,0.020902
1714618,1762295625.592076,2.496366,2.540843,-0.001817,0.020422
1714618,1762295625.592083,2.499886,2.540203,-0.000057,0.020102
1714618,1762295625.592090,2.496046,2.538923,-0.001977,0.019462
1714618,1762295625.592113,2.496686,2.539883,-0.001657,0.019942
1714618,1762295625.592149,2.506286,2.539563,0.003143,0.019782
1714618,1762295625.592169,2.501806,2.539243,0.000903,0.019622
1714618,1762295625.592191,2.497326,2.539563,-0.001337,0.019782
1714619,1762295625.592669,2.499886,2.537963,-0.000057,0.018982
1714634,1762295625.608021,2.514285,2.537963,0.007142,0.018982
1714634,1762295625.608067,2.505646,2.537643,0.002823,0.018822
1714634,1762295625.608084,2.519085,2.537963,0.009542,0.018982
1714634,1762295625.608104,2.504686,2.536683,0.002343,0.018342
1714634,1762295625.608115,2.504046,2.536683,0.002023,0.018342
1714634,1762295625.608132,2.497646,2.535723,-0.001177,0.017862
1714634,1762295625.608147,2.497006,2.536363,-0.001497,0.018182
1714634,1762295625.608161,2.503086,2.535403,0.001543,0.017702
1714634,1762295625.608175,2.496686,2.534124,-0.001657,0.017062
1714634,1762295625.608195,2.506286,2.534444,0.003143,0.017222
1714635,1762295625.608431,2.497006,2.534444,-0.001497,0.017222
1714635,1762295625.608444,2.496686,2.534124,-0.001657,0.017062
1714635,1762295625.608452,2.502126,2.532524,0.001063,0.016262
1714635,1762295625.608460,2.498926,2.532844,-0.000537,0.016422
1714635,1762295625.608470,2.495726,2.532844,-0.002137,0.016422
1714635,1762295625.608478,2.501806,2.532844,0.000903,0.016422
1714635,1762295625.608485,2.497966,2.532524,-0.001017,0.016262
1714635,1762295625.608493,2.497326,2.533164,-0.001337,0.016582
1714635,1762295625.608501,2.496366,2.532204,-0.001817,0.016102
1714635,1762295625.608510,2.498286,2.532844,-0.000857,0.016422
1714650,1762295625.623371,2.501806,2.531564,0.000903,0.015782
1714650,1762295625.623387,2.497006,2.531884,-0.001497,0.015942
1714650,1762295625.623397,2.501166,2.532204,0.000583,0.016102
1714650,1762295625.623401,2.499886,2.532844,-0.000057,0.016422
1714650,1762295625.623405,2.497966,2.532524,-0.001017,0.016262
1714650,1762295625.623409,2.498926,2.532204,-0.000537,0.016102
1714650,1762295625.623412,2.499886,2.532204,-0.000057,0.016102
1714650,1762295625.623416,2.503086,2.532524,0.001543,0.016262
1714650,1762295625.623424,2.498286,2.532524,-0.000857,0.016262
1714650,1762295625.623430,2.503726,2.533484,0.001863,0.016742
1714666,1762295625.640091,2.490927,2.534124,-0.004537,0.017062
1714666,1762295625.640120,2.498926,2.533164,-0.000537,0.016582
1714666,1762295625.640186,2.501166,2.533164,0.000583,0.016582
1714666,1762295625.640193,2.499886,2.532844,-0.000057,0.016422
1714666,1762295625.640199,2.493167,2.532844,-0.003417,0.016422
1714666,1762295625.640204,2.491567,2.533804,-0.004217,0.016902
1714666,1762295625.640227,2.495406,2.534124,-0.002297,0.017062
1714666,1762295625.640256,2.495406,2.534124,-0.002297,0.017062
1714666,1762295625.640263,2.501486,2.534444,0.000743,0.017222
1714666,1762295625.640269,2.496046,2.533484,-0.001977,0.016742
1714667,1762295625.640474,2.502126,2.533164,0.001063,0.016582
1714667,1762295625.640484,2.498606,2.534124,-0.000697,0.017062
1714667,1762295625.640490,2.504686,2.534444,0.002343,0.017222
1714667,1762295625.640495,2.501486,2.534764,0.000743,0.017382
1714667,1762295625.640499,2.497006,2.534124,-0.001497,0.017062
1714667,1762295625.640512,2.495726,2.534764,-0.002137,0.017382
1714667,1762295625.640517,2.495086,2.533804,-0.002457,0.016902
1714667,1762295625.640593,2.492207,2.534444,-0.003897,0.017222
1714667,1762295625.640599,2.493806,2.534124,-0.003097,0.017062
1714667,1762295625.640605,2.495406,2.534444,-0.002297,0.017222
1714683,1762295625.656576,2.498926,2.534444,-0.000537,0.017222
1714683,1762295625.656624,2.492207,2.534444,-0.003897,0.017222
1714683,1762295625.656641,2.503726,2.534444,0.001863,0.017222
1714683,1762295625.656680,2.487087,2.535083,-0.006457,0.017542
1714683,1762295625.656697,2.494446,2.534764,-0.002777,0.017382
1714683,1762295625.656719,2.495086,2.534764,-0.002457,0.017382
1714683,1762295625.656725,2.492527,2.533484,-0.003737,0.016742
1714683,1762295625.656751,2.497966,2.535083,-0.001017,0.017542
1714683,1762295625.656785,2.495406,2.535083,-0.002297,0.017542
1714683,1762295625.656791,2.493806,2.534764,-0.003097,0.017382
1714698,1762295625.671721,2.493487,2.533804,-0.003257,0.016902
1714698,1762295625.671747,2.493487,2.534124,-0.003257,0.017062
1714698,1762295625.671753,2.498926,2.534764,-0.000537,0.017382
